x,y,label
1.6031202498225805,2.1611205508217113,0
4.901975424015864,7.241072388175379,1
1.5430371872268445,7.047969382849021,1
4.940636036617771,4.657513817150738,1
0.13936287708201545,7.461813006151257,0
7.351294275196334,2.866920254570754,0
1.3503809605623607,3.603818603300104,0
7.807290310219679,8.496572024460699,1
4.892651908307978,6.5537345004662795,1
3.2877991130573725,5.262907850003749,0
3.3901585757326034,9.079331228185929,1
9.469162284239804,2.563513425238556,0
9.766640782165892,8.745055991131784,1
1.8759368193949133,4.547692924755936,0
7.385107126866286,5.920028874488703,1
7.918472897910739,6.53124667553941,0
9.796216811242878,5.611764211639523,0
5.06329931620633,2.024853452445461,0
9.5562325704697,1.528132640522074,0
2.9603286291002573,7.577165208126542,1
5.592422287009516,3.141666119075859,1
6.163089699275329,0.2025876001774607,0
4.320930397751037,3.1798450461651253,0
0.8770901191076841,9.788086544470412,1
4.012649641861134,5.85068756092854,1
1.1082076969870414,0.20543034528143878,0
0.4039922884216318,7.791037387343669,0
9.590733380799858,6.031866930726707,0
3.9410698259311863,1.090543064824313,0
2.963620570111649,8.748972004725893,1
2.0230861884209816,8.995301701785015,1
4.278138093629416,5.540892456215902,1
5.650779106307056,9.212305027183689,1
2.2248225212873995,4.940746279756734,1
3.0491134528491615,9.803821015597741,1
3.1917397176732965,6.596924785411185,1
4.449377610270062,3.927518932212033,1
6.470717981433252,1.981712296224356,0
2.069851596408397,1.8414018669340915,0
1.7196035193702286,4.805137148193486,0
9.595962620594948,2.733396571920127,0
5.657902193740906,9.906247733684951,1
6.061964288878109,4.720389460532443,1
7.8290527417172395,5.28367320376222,0
1.0167190290371597,6.047487132955909,0
4.652124715635732,0.14975605936593972,0
4.090351320457297,0.6255178627729441,0
7.653765223943273,0.1969435359863425,0
6.645797095273141,9.166398602394555,1
2.4131433797752875,6.999461854286363,1
1.87858548192681,8.189428485310085,1
8.192593855599865,2.56616745938542,0
8.721043020035738,2.9608791865459794,0
6.161657000241213,1.8290318398668237,0
6.678491588479863,2.255234582830848,0
4.346041756809653,1.2350625733927534,0
7.251833208508688,8.42649240670535,1
5.736406687957091,4.030487826702711,1
7.460679789593651,9.522967977656315,1
8.743342563348133,9.043577000916411,1
4.8290783237107116,6.338804696362724,1
0.28999503204469423,2.570200156484578,0
4.085286437246362,6.471187880735663,1
3.527448718582934,3.683839375588025,0
2.5477242409753664,6.59097005024374,1
0.3897937753732039,0.6507762717751586,0
5.526715645974142,3.873066053206454,1
1.0525759378311705,7.397749616010599,0
2.5085289165512217,7.038177420203567,1
3.0548061237117006,9.733319096993784,1
7.847634492521874,8.681548265290678,1
6.790742101195937,6.422581371750993,1
6.981897256099135,7.4594435593581485,1
0.23756506457186521,6.888085745134482,0
8.961607718397667,5.3783039899801715,0
2.707410506638869,7.902752670742368,1
4.410774296172843,6.261023118092105,1
0.38644309826884604,0.6873830197841146,0
6.135164847298321,3.6384678102548307,0
1.09282291114558,0.5303237167188446,0
4.637197279965928,8.754382397942415,1
6.7123141330859255,5.887707829895721,1
6.519310255799741,3.4025821189267225,0
8.139156837095703,6.694507935619435,1
6.007339188626425,6.84551424378741,1
4.4341419882733115,5.651481126958871,1
0.668257547014629,0.0031441964408696066,0
5.544165520399336,0.31155810826670405,0
7.936821505599726,8.494618186441611,1
3.771446803556807,5.844710947114899,1
7.088620784408124,5.9456870511697515,1
6.689476589915796,2.9454935378999245,0
6.927715692549965,3.8098458390190815,0
8.466710505082435,7.9946578242695265,1
0.688274153162457,5.3735208090755435,0
2.484064038656515,7.418209135729176,1
0.43803765787228777,6.629215110320876,0
6.166389313959508,6.180091103824285,1
5.89331166127476,7.3139391177494195,1
9.98228481117854,4.0725193929099195,0
8.457969578021425,1.6094742358150937,0
5.951893521254259,6.01121117215876,1
6.266392176974815,8.891976853146673,1
1.0119336675333235,7.237997655986432,1
9.312433284794626,5.270980891724625,0
9.085806907076071,2.9504014049653815,0
2.759238420408132,0.4314098309523984,0
0.6257111584615938,0.4052703409626246,0
8.931211213221976,9.02369920263142,1
8.961220824236303,6.316683855799359,0
6.316643991220649,7.212701459238856,1
6.438651200806645,9.297682501350732,1
3.307160667461054,1.452724673660355,0
7.828205656486452,8.766572448349612,1
0.720591470729437,5.889872905686162,0
2.1093438848871293,1.300464400848661,0
8.082514720643019,4.041545356132761,0
0.21831391645811604,3.686217310426012,0
6.858304476238237,9.728080535690575,1
6.199159801841051,6.247640101304503,1
6.897618484440871,3.790470708319067,0
8.668014382619265,8.57158595448749,1
8.781474246555375,8.294285601632039,1
1.0415149380287159,8.460504971784825,1
2.2825287546342055,5.448916538646872,0
5.993827915208435,1.1747968591054436,0
1.541908821896315,7.487511977445599,1
6.620496046315624,9.77747867643296,1
7.749079033813279,7.658406855966913,1
6.039446649786266,4.381782907522135,1
9.355508567393198,8.97321769137301,1
0.9172367905900669,2.4074295352419393,0
9.792432395867943,8.638593938409828,1
1.778144640455428,5.972808707754838,1
7.324135029937877,1.0638064931096758,0
1.0638868301240778,5.088741740900254,0
2.531846061266015,6.26655182003354,1
0.47374020005481854,9.219643342032093,1
5.8514782164130335,8.971098439566532,1
4.234953946796538,5.525479397729799,1
3.3073574205486667,4.1512061061207595,0
8.12190551851192,8.838666668118357,1
8.599705437016059,3.3211751831222025,0
5.929566311496161,3.50367094714948,0
1.534922053741905,5.937862269331758,0
0.8449321882352023,5.112702394360335,0
5.847527028049367,8.59710064682206,1
3.283612050046888,6.1854023650319885,1
6.935404695867195,5.643533069491241,1
0.6070718460191171,5.977460849545931,0
6.6840296179047165,9.668198780822333,1
0.9040807847189758,7.151240234570178,0
1.8856007863455804,1.9679918784140937,0
8.205570826398606,9.618157414002793,1
3.643615764756113,1.54071929104027,0
5.748719296230336,3.0648037731857993,0
8.463430169899693,3.1138274426865564,0
5.964450993602734,1.6108701142418524,0
1.3378642559385545,2.9139017319595037,0
9.18823193530683,4.384070905301488,0
9.991047304742386,1.6342928813683655,0
2.852210854938674,1.599275918684313,0
6.5551773834305225,3.162327101862351,0
2.278677865528338,9.664762406883838,1
2.200483204766078,5.738634521648246,1
3.241242146014194,4.641008641918233,0
9.275048596250496,6.3222953708832,0
6.51669467934994,2.556277439690897,0
4.896997418169059,9.386106707732477,1
4.460317192298912,8.102098556993457,1
1.9483768648139188,3.192902424458711,0
0.265777649972917,1.7012440561565012,0
6.889014524529722,1.1418440406452013,0
1.0081137780178007,2.114711337538192,0
3.941257771780975,1.312049607157758,0
1.3115516918470993,1.0114321332760312,0
8.46478536067957,0.5335098234518187,0
3.1415488807834233,1.004558057978161,0
1.745371316267883,5.314993318323786,1
5.042193555377686,3.2919367106523403,1
1.3976841095395687,6.274460901073829,1
7.37857181360408,9.969195722095229,1
7.495149775382704,9.619571857850426,1
3.1471744746536334,4.363589474325642,0
4.907069943545209,5.289732369129581,1
9.903216643262725,4.934715083063846,0
7.076809100800768,3.9288199564540207,0
8.533446711440595,8.820849990955024,1
6.8559223243791045,2.607359977567146,0
0.9044072698413275,7.424892910556222,0
4.6120888583757385,0.5539206171529765,0
9.2916263227107,9.966670381420172,1
2.6034854341525007,1.966728262882963,0
7.223593505964503,5.392759822535824,0
3.26162642003566,0.2693576540878273,0
2.187042261516349,8.299866489848887,1
4.654999971690574,6.761505256665162,1
3.390236259198265,3.8954595819974824,1
9.587075259719342,2.3798648763260277,0
9.948148928296083,4.509496488833706,0
5.964324678908418,8.23372591370656,1
2.024052795037623,8.379796982340677,1
1.9549582739658733,0.5897577038996116,0
1.3858055144246284,4.694895316998602,0
0.4161417386189248,9.965052596345588,1
9.60586962506625,5.0682696621754975,0
7.115580415967778,5.01661842065483,0
0.24229354087584865,4.2559285389417925,0
1.4210392585164267,6.605677932075106,0
0.1246565983788206,0.47482077778229326,0
6.4272531468006004,2.6882721888849126,0
0.7636180347260924,7.799292605482002,0
7.6225134830351156,8.774078276911387,1
4.325155932423661,7.090436302344373,1
2.5780840970235444,3.6435707133517936,0
2.781467454699711,0.27986559208900363,0
2.924677048065638,6.830766011577799,1
5.226317755131228,6.915541471074186,1
0.17668780999912204,7.600717815435402,0
6.300118445763987,3.0178543374561153,1
0.03616244784940936,5.437688218921785,0
1.1532643811098797,2.58121499649558,0
1.7546224657908782,4.137216736641886,0
8.374757437877768,3.876778482082255,0
2.5501746270342682,7.3847926560622765,1
4.811231017631497,7.521650668644404,1
1.3089033085049506,2.878614004907826,0
7.530732736205097,0.0241139743167762,0
7.847089091881482,0.3457166331823147,0
0.8485844355493433,8.56848177603661,1
6.0080488912706915,9.317144800492464,1
1.4300740132638512,7.903145097440284,1
4.197653670987586,1.4844305184897766,0
1.206553374436864,7.243600948428012,1
0.39523618690230466,7.96016392091595,0
6.999810218222613,2.935913096597129,0
5.9074479416376615,4.784934381414848,1
0.4747349743309437,2.634892929427606,0
5.248111876092038,3.789296574554981,1
5.715158013452762,9.63657442610793,1
5.160878012571124,4.100297137103119,1
2.455660388094516,6.556065824432153,1
4.9161033429745435,2.5507676134233237,1
6.177889085055832,5.744621935391577,1
0.20442983142750837,1.135081213085536,0
7.467317148380467,1.1812622661452354,0
7.972621922722275,3.567924125332549,0
8.930310195363031,2.768032873910471,0
2.5593908188074375,8.79044330472637,1
5.275448744971828,2.5883491818511715,1
5.687411959528937,9.534202486534301,1
1.866621036954298,5.258652309625132,0
4.249793856661014,7.234095031624596,1
7.1763914764156755,4.085166701358547,0
5.150571292317146,7.068391738460283,1
7.350804442618672,3.3929458869331377,0
7.105327717426778,4.591770366061521,1
9.039041887954788,5.290106000735676,0
9.97667392338636,4.948958143935434,0
9.02553969219232,9.011814192486128,1
3.1389336980198923,4.312149681258351,0
1.4389750255125078,6.14427494838166,1
2.8454087511182524,4.716238139675028,0
9.395448407795433,3.3692684770210857,0
9.398720892275902,0.5221495508234308,0
5.4349559507986065,9.599424193443987,1
2.7807554578125737,4.95653974576189,0
9.246191784832176,3.834496792194131,0
7.787509039657946,9.074151865936734,1
5.178785756685784,7.1692654593579555,1
0.8497475312573843,7.63324361545346,1
5.539811258168594,5.177397870741633,1
9.330232216002113,0.6716276395770027,0
3.3067699694635255,0.420306414319922,0
1.3949884796218992,6.303333870786309,0
4.921532155754291,4.861583092016208,1
0.2445084088201488,7.6338705414328345,0
9.720701771308857,7.196878810646043,0
8.390697308817135,9.896584966717437,1
3.924847342649438,4.254154747770472,1
7.278432989687183,4.777522553529537,0
2.880599687221407,4.5178380243799285,0
1.9695954262002624,0.9116953553275242,0
2.1177216346631034,7.44645964201534,1
9.385114589610659,9.037907080779705,1
7.703953831813271,1.581017889436298,0
9.0579185291426,8.636000698541542,1
2.4248285302833272,3.6410836224197505,0
7.4935286169900595,1.733087598959161,0
4.452567055360407,2.5730476499136437,0
8.69457123234689,2.9927837212207042,0
7.1116279819415755,6.791133665720679,1
4.757049262259337,8.468337750111317,1
5.681673512913646,0.18750586736279162,0
9.090510197982839,2.7458400266244265,0
5.685697147037354,2.7053962868541603,1
7.995126057182286,5.829886258785541,0
5.712131913519976,0.1253520967847499,0
2.3833852936206013,0.15190104682004546,0
7.6502440517804295,8.199899477787728,1
4.099823882250432,5.55614525690352,1
7.99213522241491,1.3683178400394735,0
6.735137147252437,7.398739048329345,1
3.210856264118549,7.564689407555436,1
9.6790673148336,7.453556652802636,0
8.26762359894947,5.092092897436205,0
3.103625912878629,7.813045172798514,1
9.997653369143439,0.32328865844832744,0
3.9462988815008226,2.2190064629382356,0
7.6054602272986696,6.735218510617179,1
0.4417510294416127,6.507989615178818,0
6.105220042138248,9.078020527624597,1
1.5361339519205863,8.155027559254567,1
8.794668555898763,1.4238792498827013,0
0.7950556309237022,0.01289944456322134,0
8.863348239330236,1.2904892289825654,0
4.610994301549076,4.028393399933684,1
0.7177709306076874,5.46684211569528,0
3.0134263251471793,9.693538886985865,1
1.4643617455697955,8.152657043053134,1
8.513346494022038,7.830883149229926,1
6.48911831095837,2.4322079589035175,0
9.278479018278139,3.4786682559405433,0
4.834686513476974,3.9241685021705406,1
2.261888898020621,2.2298928231839388,0
1.1017004510613315,3.1941372590355765,0
9.242897594096085,5.993779677221474,0
4.2995704990004775,4.291517898791625,0
4.182773192283667,7.738955250878552,1
0.2322758234675848,2.7624614103391156,0
8.043609156129708,1.7186936423135157,0
6.955520304126415,1.3562631136582848,0
1.8088443032209034,6.533642866030318,1
2.9629963045348506,4.895287993304774,0
5.314281721720702,2.9605372780801096,1
3.5122292746129835,0.10106644431258527,0
9.42568400314338,3.4495183182006595,0
3.9204246186185623,6.617593412619689,1
6.230715035620355,6.018577392363217,1
1.1062946756220327,2.1434543694778307,0
7.054063654840127,3.1712066187513823,0
7.416146327315153,3.1074026777645694,0
5.640951370472229,0.3786611664312822,0
6.065321004079447,4.296290959984418,1
1.7312784642250323,6.604522384933692,1
5.890208209102176,1.1632710028462945,0
3.767352782085467,9.576123259217423,1
4.0832302263298885,7.85206135943191,1
6.254781569139363,1.4491415685833986,0
0.87649919316101,6.217961938000195,0
9.818059475425354,3.31463881981506,0
3.464786554071809,1.8145445530144066,0
3.1713889282271532,5.364864895582901,0
7.930049789596304,9.822308295656377,1
8.099407364448707,6.416456789116327,1
9.994219092241877,2.996468963520691,0
8.37617292855487,3.829389854137788,0
9.966772115191535,1.9400004449294372,0
9.488579267153405,3.969546951715005,0
4.230863863003275,9.441269454117228,1
8.442723575824445,4.45035295831532,0
6.087411288982468,3.8750053553876826,0
9.908658441060634,9.558192060173925,0
4.699653941243669,6.128734889795205,1
0.009924640506289162,4.183895546635016,0
8.581253046248232,9.948034245919716,1
0.045001249396591225,9.183962113902998,0
8.866455581278213,7.152050043221464,1
0.9455535066339626,8.344040447135034,1
1.5287712212633597,3.072011336323132,0
0.04003162442779096,9.85635712513855,0
5.669377953193868,8.265478614895468,1
7.952322585827095,9.00681699762243,1
8.951641177737397,8.0622058077483,1
3.7371800288235137,9.487724052052123,1
3.9500724004055643,1.3789958241196532,0
4.097010765489946,7.196852608776124,1
4.755611732329347,7.458851622950232,1
9.473197957296044,9.97026361639173,1
4.93484157763217,9.030957546587896,1
7.296857086773779,0.2620935654880885,0
7.908651308632676,1.279420475317411,0
2.062729034053458,6.1088977739375,1
7.449915257796885,4.136031402928864,0
7.653212239386366,6.694801882130284,1
0.9535345318286026,6.233599249634025,0
3.4606382290473467,7.2392727955308365,1
3.1913248859966603,6.804310610924562,1
4.6980088817482795,9.495727706536599,1
3.280711425609412,9.057282306308553,1
1.6125406285192412,9.806402751425882,1
1.432988392524911,1.6295724578730442,0
7.685169925989776,6.482160402713806,1
9.425046192334813,0.9334624568067196,0
0.005187441657055203,5.895305945367628,0
6.103353887901798,4.139318081761838,1
1.445241888660469,4.792733822962494,0
0.8144248124081788,7.411925257292111,0
1.2818207318280406,2.487595236636393,0
9.248084293120272,8.727502584378895,1
4.169125367187445,4.340046766508928,1
6.34629117418263,8.284969482679156,1
1.7723550124927256,2.9126326671434146,0
0.12051863015925202,4.557407307994942,0
3.961665000592489,6.822897186597315,1
1.54283125413476,2.7073568282942686,0
9.002780996154094,0.8014720987054169,0
9.618976645495145,9.051927562134626,1
2.742455352181029,2.1385247545599917,0
2.2517766610554544,1.281622706457105,0
1.6178245779226574,3.485056785957706,0
5.111437634299431,4.7548833779484525,1
2.8346555024335753,1.731970866331951,0
8.267898819237445,0.122568018650272,0
4.379040371987532,1.952416230296704,0
4.228003325467935,6.121498757095142,1
1.032834791070496,7.1968400174030664,0
0.21148016336440034,7.569363359425592,0
4.617271971845094,8.844981481045009,1
7.510087528825578,6.451859606659763,1
6.935054243560606,3.380855813339548,0
2.460666115049385,8.042768327775745,1
6.104073194334733,0.5776401459480951,0
7.7210489135458555,2.3436663249506084,0
4.842135142800644,9.976913059596711,1
6.060158207000109,7.180058570877794,1
8.125077690501657,0.1367864427367782,0
8.409444672987794,4.556968600211837,0
4.532799165001634,7.371517467171977,1
5.209756327557735,7.924668810386102,1
1.3397721922900763,7.372645200918427,1
2.9259458984912357,4.393822325679943,0
7.044582880334169,2.00482689880031,0
0.36162710494696215,1.8031144599517712,0
6.868495657664669,4.530261142866417,0
6.972736618299291,5.991459275877076,1
4.267956216643782,4.505402843875,1
4.609808247014707,3.8191888391834206,1
4.760917566786606,0.04449024808863,0
0.5096048257488606,9.16131687910027,0
5.332498098317082,3.8265550381413704,1
8.14473876030934,9.104123398316256,1
5.220123013665123,7.923956468500528,1
9.935429967868474,1.8894575046218876,0
8.212307865978454,9.294254050461873,1
9.584291809009724,7.241917017491767,0
8.774769812242594,8.08499515890733,1
3.394777542089027,2.250236296846524,0
9.35939822700626,8.11596744596663,1
4.313270201464496,6.17128577684646,1
5.433514174237577,3.6266465785701696,1
3.1765522080520747,2.142558229334619,0
4.626000607108082,7.86390230702316,1
2.8659376491381328,7.032393969061394,1
8.682364402828997,4.27423949880794,0
2.7034178819932753,4.377683670655096,0
4.4727568690826915,3.206802604825193,0
0.6311717070387102,2.012044981258728,0
9.258421788774506,3.215591093867818,0
0.5257599032305538,1.8393445246901974,0
9.585592132414453,5.030458048276777,0
4.955065566286184,8.794346459536683,1
3.422690742880228,1.9780445367316957,0
7.132581963116982,6.8975196594047485,1
4.772006332829246,1.9410169234877772,0
8.505336791907826,5.819987254559883,0
3.513496832892641,9.017314179639625,1
2.07020541524812,6.817997136981973,1
1.5544156408342247,3.423150062476059,0
8.42731968806472,4.554763784417377,0
7.107615350219296,7.354453357783313,1
9.329800266492713,5.049147371706423,0
4.954913412686823,4.889601252779515,1
4.123749142972246,8.393035720677538,1
7.899059817355876,0.00955333423480531,0
1.3092131214649905,8.081848100379247,1
6.384675277647406,2.2344461672983886,0
2.70696761495107,4.047432486712671,0
7.204591528559497,2.6709127663741294,0
8.419932110394631,5.1573018095876755,0
3.224633185817777,9.16659960195734,1
4.716401906243787,5.214871128191863,1
9.6977157883101,4.307969247440557,0
6.852146193661329,3.590128321437984,0
0.7023337088670323,8.558084020338256,1
9.206658582735677,3.328053721226003,0
8.18307868703863,2.239343916922997,0
2.749708738371165,8.856387702007957,1
8.018018166558905,8.308808839003218,1
4.541790117022693,8.684415455387189,1
1.3740793003780216,1.2742667107259964,0
5.02512049335146,6.985471139217117,1
8.602818862189409,1.3870760315880926,0
5.4236440230220495,8.797764560608707,1
1.763555764178013,5.998914256772949,1
1.382870014941071,2.608107377102711,0
1.501295567492571,4.720563359640083,0
6.656847361065369,3.7128048750862694,0
9.645188861392016,0.5755603594395453,0
8.444086141655733,3.6212253084744828,0
6.648508565920322,4.485978080171346,0
1.8092665223086812,0.016308476298648733,0
2.835207665992292,8.168200674791013,1
5.942726943015799,6.658537063562052,1
7.955255262286021,4.998816647295913,0
2.5518651229354217,5.843924473886134,0
1.9990820247510832,9.496030429007936,1
2.015349753923832,3.8244816794941827,0
2.3467226546159417,5.533733717246886,1
6.52787224491315,0.4397166822294529,0
2.3599726262055265,6.620882682570119,1
0.3020994824207046,9.149794172782004,0
8.178353099580807,8.91701811225204,1
7.030334656988925,4.3461036073720605,0
6.214584065019442,6.809662658546916,1
9.813871012530017,8.805249763593189,1
1.6887304161271477,0.9662549096894235,0
2.1557071033021833,5.840219508261873,0
8.191998792939803,1.2415001291067829,0
2.2577519406626623,4.242266170332375,0
6.634532572290867,6.226296740807937,1
3.89889468872609,8.108740179106258,1
9.274604585040267,2.3545201701388088,0
8.751076133225116,2.943229748348336,0
5.605994750663922,7.084201459833853,1
8.157306355510569,9.74014150445425,1
1.7860417569711773,1.0479768914339516,0
0.2821953217732831,0.38920530786573426,0
3.8278316278025573,5.504905797749521,1
1.951242410923364,9.605304639047047,1
6.599513011292788,2.349455452530699,0
1.8537527280248567,6.227140140877143,1
2.466803772261473,9.802446252759475,1
4.862806126705818,5.730961413415162,1
2.5737231305514605,4.247576935205901,0
5.738453020245975,5.976381689598429,1
7.737206827516263,1.7584974928100594,0
6.973680290593639,2.4097716026311735,0
8.564096306557392,8.117740782411575,1
9.500017705742078,0.7854496383245724,0
8.675978655731925,4.348217234964861,0
9.247016672198887,2.72933726749799,0
3.863414572231818,0.06090279675126764,0
6.830149564489978,3.2698911430028907,0
9.54268276760615,3.505206448973178,0
3.663924498262474,0.03061104864092945,0
2.918944015252498,3.1138731220771176,0
5.43309176235957,8.634919175632179,1
6.203577096580441,3.973761482659256,1
2.345351504412986,0.38958789416123185,0
1.5973846762270916,6.848318727009735,1
0.9275607742449477,3.318126252577047,0
8.693618268785237,0.2807001191395697,0
4.906079155118719,3.6090279349128296,1
9.745904132511058,7.5855419421458485,1
2.026777878677175,1.1906128738229915,0
7.404453547781268,8.554336896370037,1
0.49254119927593987,9.097935450039946,0
2.8486469044389007,6.259709800427894,1
6.646401909262191,7.186584277451217,1
8.009638536416762,0.2983210801298508,0
1.54444643485386,1.2926594589539908,0
3.809403480486341,1.6687111950842504,0
2.798259183947872,6.593276777642525,1
3.2464366711033366,0.8886716418023977,0
4.77946580739831,9.98863240391683,1
9.74500892542289,9.26283321071573,1
7.766886763492903,9.670721994969583,1
3.4956361145203383,0.8590890494995851,0
5.246675094435717,6.423807517156302,1
9.152987602855548,1.1136497278658797,0
3.679043402218176,0.04282810632935008,0
9.93098862717636,6.6065881511713185,0
6.329176292676207,8.400570085219016,1
0.6381725610417532,4.527717451128178,0
1.8132145876585237,0.8328922038460107,0
3.047046037608313,6.545699662789818,1
0.03894146381132613,4.790184573139226,0
2.808963859641551,6.152300505352921,0
3.386956334207504,5.624296180338007,1
6.478774808850705,7.95974856566028,1
5.752949526285022,3.3189413985090344,1
3.925727158419199,9.800126449449591,1
9.492935230092574,5.8461321221583775,0
6.795270092089578,4.050267265009778,0
4.56745598353999,2.716957472726703,0
8.527811296319127,4.1673225389404465,0
6.306465259503202,6.9141759302974855,1
2.3525638841564502,5.480596098426327,1
8.229358771930972,7.938826862551621,1
5.187017282946167,8.848475922643814,1
0.054731088346274825,8.63824950263755,0
0.6063074218940512,1.7726707761694815,0
9.403514125381806,9.427907641276622,1
4.398533005916445,3.375462466939585,0
1.6194157024963118,4.185307770366532,0
1.2392589275351495,5.568670679399422,0
4.9181258141291,8.455199378782277,1
4.16889368594885,7.980395012720187,1
9.388053542070384,9.505883840490933,1
8.738884979038014,7.868162917070124,1
1.3522136200398605,7.229066019649359,1
7.479901289524468,6.066785152579738,1
7.456479912378578,0.3606270943972545,0
8.81233215671709,8.288788918762847,1
3.330941610106378,4.431779872452878,0
1.7844176182183091,2.016880132804536,0
